24|MC,MI_IDX
24|T,MC,MI_IDX
25|T,MC
25|T,MI_IDX
25|MC,MI_IDX
25|T,MC,MI_IDX
26|T,MC
26|T,MI_IDX
26|MC,MI_IDX
26|T,MC,MI_IDX
27|T,MC
27|T,MI_IDX
27|MC,MI_IDX
27|T,MC,MI_IDX
28|T,MC
28|T,MI_IDX
28|MC,MI_IDX
28|T,MC,MI_IDX
29|T,MC
29|T,MI_IDX
29|MC,MI_IDX
29|T,MC,MI_IDX
30|T,MC
30|T,MI_IDX
30|MC,MI_IDX
30|T,MC,MI_IDX
31|T,MC
31|T,MI_IDX
31|MC,MI_IDX
31|T,MC,MI_IDX
32|T,MC
32|T,MI_IDX
32|MC,MI_IDX
32|T,MC,MI_IDX
33|T,MC
33|T,MI_IDX
33|MC,MI_IDX
33|T,MC,MI_IDX
34|T,MC
34|T,MI_IDX
34|MC,MI_IDX
34|T,MC,MI_IDX
35|T,MC
35|T,MI_IDX
35|MC,MI_IDX
35|T,MC,MI_IDX
36|T,MC
36|T,MI_IDX
36|MC,MI_IDX
36|T,MC,MI_IDX
37|T,MC
37|T,MI_IDX
37|MC,MI_IDX
37|T,MC,MI_IDX
38|T,MC
38|T,MI_IDX
38|MC,MI_IDX
38|T,MC,MI_IDX
39|T,MC
39|T,MI_IDX
39|MC,MI_IDX
39|T,MC,MI_IDX
40|T,MC
40|T,MI_IDX
40|MC,MI_IDX
40|T,MC,MI_IDX
41|T,MC
41|T,MI_IDX
41|MC,MI_IDX
41|T,MC,MI_IDX
42|T,MC
42|T,MI_IDX
42|MC,MI_IDX
42|T,MC,MI_IDX
43|T,MC
43|T,MI_IDX
43|MC,MI_IDX
43|T,MC,MI_IDX
44|T,MC
44|T,MI_IDX
44|MC,MI_IDX
44|T,MC,MI_IDX
45|T,MC
45|T,MI_IDX
45|MC,MI_IDX
45|T,MC,MI_IDX
46|T,MC
46|T,MI_IDX
46|MC,MI_IDX
46|T,MC,MI_IDX
47|T,MC
47|T,MI_IDX
47|MC,MI_IDX
47|T,MC,MI_IDX
48|T,MC
48|T,MI_IDX
48|MC,MI_IDX
48|T,MC,MI_IDX
49|T,MC
49|T,MI_IDX
49|MC,MI_IDX
49|T,MC,MI_IDX
50|T,MC
50|T,MI_IDX
50|MC,MI_IDX
50|T,MC,MI_IDX
51|T,MC
51|T,MI_IDX
51|MC,MI_IDX
51|T,MC,MI_IDX
52|T,MC
52|T,MI_IDX
52|MC,MI_IDX
52|T,MC,MI_IDX
53|T,MC
53|T,MI_IDX
53|MC,MI_IDX
53|T,MC,MI_IDX
54|T,MC
54|T,MI_IDX
54|MC,MI_IDX
54|T,MC,MI_IDX
55|T,MC
55|T,MK
55|MC,MK
55|T,MC,MK
56|T,MC
56|T,MK
56|MC,MK
56|T,MC,MK
57|T,MC
57|T,MK
57|MC,MK
57|T,MC,MK
58|T,MC
58|T,MK
58|MC,MK
58|T,MC,MK
59|T,MC
59|T,MK
59|MC,MK
59|T,MC,MK
60|T,MC
60|T,MK
60|MC,MK
60|T,MC,MK
61|T,MC
61|T,MK
61|MC,MK
61|T,MC,MK
62|T,MC
62|T,MK
62|MC,MK
62|T,MC,MK
63|T,MC
63|T,MK
63|MC,MK
63|T,MC,MK
64|T,MC
64|T,MK
64|MC,MK
64|T,MC,MK
65|T,MC
65|T,MK
65|MC,MK
65|T,MC,MK
66|T,MC
66|T,MK
66|MC,MK
66|T,MC,MK
67|T,MC
67|T,MK
67|MC,MK
67|T,MC,MK
68|T,MC
68|T,MK
68|MC,MK
68|T,MC,MK
69|T,MC
69|T,MK
69|MC,MK
69|T,MC,MK
70|T,MC
70|T,MK
70|MC,MK
70|T,MC,MK
71|T,MC
71|T,MK
71|MC,MK
71|T,MC,MK
72|T,MC
72|T,MK
72|MC,MK
72|T,MC,MK
73|T,MC
73|T,MK
73|MC,MK
73|T,MC,MK
74|T,MC
74|T,MK
74|MC,MK
74|T,MC,MK
75|T,MC
75|T,MK
75|MC,MK
75|T,MC,MK
76|T,MC
76|T,MK
76|MC,MK
76|T,MC,MK
77|T,MC
77|T,MK
77|MC,MK
77|T,MC,MK
78|T,MC
78|T,MK
78|MC,MK
78|T,MC,MK
79|T,MC
79|T,MK
79|MC,MK
79|T,MC,MK
80|T,MC
80|T,MK
80|MC,MK
80|T,MC,MK
81|T,MC
81|T,MK
81|MC,MK
81|T,MC,MK
82|T,MC
82|T,MK
82|MC,MK
82|T,MC,MK
83|T,MC
83|T,MK
83|MC,MK
83|T,MC,MK
84|T,MC
84|T,MK
84|MC,MK
84|T,MC,MK
85|T,MC
85|T,MK
85|MC,MK
85|T,MC,MK
86|T,MC
86|T,MK
86|MC,MK
86|T,MC,MK
87|T,MC
87|T,MK
87|MC,MK
87|T,MC,MK
88|T,MC
88|T,MK
88|MC,MK
88|T,MC,MK
89|T,MC
89|T,MK
89|MC,MK
89|T,MC,MK
90|T,MC
90|T,MK
90|MC,MK
90|T,MC,MK
91|T,MC
91|T,MK
91|MC,MK
91|T,MC,MK
92|T,MC
92|T,MK
92|MC,MK
92|T,MC,MK
93|T,MC
93|T,MK
93|MC,MK
93|T,MC,MK
94|T,MC
94|T,MK
94|MC,MK
94|T,MC,MK
95|T,MC
95|T,MK
95|MC,MK
95|T,MC,MK
96|T,MC
96|T,MK
96|MC,MK
96|T,MC,MK
97|T,MC
97|T,MK
97|MC,MK
97|T,MC,MK
98|T,MC
98|T,MK
98|MC,MK
98|T,MC,MK
99|T,MC
99|T,MK
99|MC,MK
99|T,MC,MK
100|T,MC
100|T,MK
100|MC,MK
100|T,MC,MK
101|T,MC
101|T,MK
101|MC,MK
101|T,MC,MK
102|T,MC
102|T,MK
102|MC,MK
102|T,MC,MK
103|T,MC
103|T,MK
103|MC,MK
103|T,MC,MK
104|T,MC
104|T,MK
104|MC,MK
104|T,MC,MK
105|T,MC
105|T,MK
105|MC,MK
105|T,MC,MK
106|T,MC
106|T,MK
106|MC,MK
106|T,MC,MK
107|T,MC
107|T,MK
107|MC,MK
107|T,MC,MK
108|T,MC
108|T,MK
108|MC,MK
108|T,MC,MK
109|T,MC
109|T,MK
109|MC,MK
109|T,MC,MK
110|T,MI
110|T,MK
110|MI,MK
110|T,MI,MK
111|T,MI
111|T,MK
111|MI,MK
111|T,MI,MK
112|T,MI
112|T,MK
112|MI,MK
112|T,MI,MK
113|T,MI
113|T,MK
113|MI,MK
113|T,MI,MK
114|T,MI
114|T,MK
114|MI,MK
114|T,MI,MK
115|T,MI
115|T,MK
115|MI,MK
115|T,MI,MK
116|T,MI
116|T,MK
116|MI,MK
116|T,MI,MK
117|T,MI
117|T,MK
117|MI,MK
117|T,MI,MK
118|T,MI
118|T,MK
118|MI,MK
118|T,MI,MK
119|T,MI
119|T,MK
119|MI,MK
119|T,MI,MK
120|T,MI
120|T,MK
120|MI,MK
120|T,MI,MK
121|T,MI
121|T,MK
121|MI,MK
121|T,MI,MK
122|T,MI
122|T,MK
122|MI,MK
122|T,MI,MK
123|T,MI
123|T,MK
123|MI,MK
123|T,MI,MK
124|T,MI
124|T,MK
124|MI,MK
124|T,MI,MK
125|T,MI
125|T,MK
125|MI,MK
125|T,MI,MK
126|T,MI
126|T,MK
126|MI,MK
126|T,MI,MK
127|T,MI
127|T,MK
127|MI,MK
127|T,MI,MK
128|T,MI
128|T,MK
128|MI,MK
128|T,MI,MK
129|T,MI
129|T,MK
129|MI,MK
129|T,MI,MK
130|T,MI
130|T,MK
130|MI,MK
130|T,MI,MK
131|T,MI
131|T,MK
131|MI,MK
131|T,MI,MK
132|T,MI
132|T,MK
132|MI,MK
132|T,MI,MK
133|T,MI
133|T,MK
133|MI,MK
133|T,MI,MK
134|T,MI
134|T,MK
134|MI,MK
134|T,MI,MK
135|T,MI
135|T,MK
135|MI,MK
135|T,MI,MK
136|T,MI
136|T,MK
136|MI,MK
136|T,MI,MK
137|T,MI
137|T,MK
137|MI,MK
137|T,MI,MK
138|T,MI
138|T,MK
138|MI,MK
138|T,MI,MK
139|T,MI
139|T,MK
139|MI,MK
139|T,MI,MK
140|T,MI
140|T,MK
140|MI,MK
140|T,MI,MK
141|T,MI
141|T,MK
141|MI,MK
141|T,MI,MK
142|T,MI
142|T,MK
142|MI,MK
142|T,MI,MK
143|T,MI
143|T,MK
143|MI,MK
143|T,MI,MK
144|T,MI
144|T,MK
144|MI,MK
144|T,MI,MK
145|T,MI
145|T,MK
145|MI,MK
145|T,MI,MK
146|T,MI
146|T,MK
146|MI,MK
146|T,MI,MK
147|T,MI
147|T,MK
147|MI,MK
147|T,MI,MK
148|T,MI
148|T,MK
148|MI,MK
148|T,MI,MK
149|T,MI
149|T,MK
149|MI,MK
149|T,MI,MK
150|T,MI
150|T,MK
150|MI,MK
150|T,MI,MK
151|T,MI
151|T,MK
151|MI,MK
151|T,MI,MK
152|T,MI
152|T,MK
152|MI,MK
152|T,MI,MK
153|T,MI
153|T,MK
153|MI,MK
153|T,MI,MK
154|T,MI
154|T,MK
154|MI,MK
154|T,MI,MK
155|T,MI
155|T,MK
155|MI,MK
155|T,MI,MK
156|T,MI
156|T,MK
156|MI,MK
156|T,MI,MK
157|T,MI
157|T,MK
157|MI,MK
157|T,MI,MK
158|T,MI
158|T,MK
158|MI,MK
158|T,MI,MK
159|T,MI
159|T,MK
159|MI,MK
159|T,MI,MK
160|T,MI
160|T,MK
160|MI,MK
160|T,MI,MK
161|T,MI
161|T,MK
161|MI,MK
161|T,MI,MK
162|T,MI
162|T,MK
162|MI,MK
162|T,MI,MK
163|T,MI
163|T,MK
163|MI,MK
163|T,MI,MK
164|T,MI
164|T,MK
164|MI,MK
164|T,MI,MK
165|T,MI_IDX
165|T,MK
165|MI_IDX,MK
165|T,MI_IDX,MK
166|T,MI_IDX
166|T,MK
166|MI_IDX,MK
166|T,MI_IDX,MK
167|T,MI_IDX
167|T,MK
167|MI_IDX,MK
167|T,MI_IDX,MK
168|T,MI_IDX
168|T,MK
168|MI_IDX,MK
168|T,MI_IDX,MK
169|T,MI_IDX
169|T,MK
169|MI_IDX,MK
169|T,MI_IDX,MK
170|T,MI_IDX
170|T,MK
170|MI_IDX,MK
170|T,MI_IDX,MK
171|T,MI_IDX
171|T,MK
171|MI_IDX,MK
171|T,MI_IDX,MK
172|T,MI_IDX
172|T,MK
172|MI_IDX,MK
172|T,MI_IDX,MK
173|T,MI_IDX
173|T,MK
173|MI_IDX,MK
173|T,MI_IDX,MK
174|T,MI_IDX
174|T,MK
174|MI_IDX,MK
174|T,MI_IDX,MK
175|T,MI_IDX
175|T,MK
175|MI_IDX,MK
175|T,MI_IDX,MK
176|T,MI_IDX
176|T,MK
176|MI_IDX,MK
176|T,MI_IDX,MK
177|T,MI_IDX
177|T,MK
177|MI_IDX,MK
177|T,MI_IDX,MK
178|T,MI_IDX
178|T,MK
178|MI_IDX,MK
178|T,MI_IDX,MK
179|T,MI_IDX
179|T,MK
179|MI_IDX,MK
179|T,MI_IDX,MK
180|T,MI_IDX
180|T,MK
180|MI_IDX,MK
180|T,MI_IDX,MK
181|T,MI_IDX
181|T,MK
181|MI_IDX,MK
181|T,MI_IDX,MK
182|T,MI_IDX
182|T,MK
182|MI_IDX,MK
182|T,MI_IDX,MK
183|T,MI_IDX
183|T,MK
183|MI_IDX,MK
183|T,MI_IDX,MK
184|T,MI_IDX
184|T,MK
184|MI_IDX,MK
184|T,MI_IDX,MK
185|T,MI_IDX
185|T,MK
185|MI_IDX,MK
185|T,MI_IDX,MK
186|T,MI_IDX
186|T,MK
186|MI_IDX,MK
186|T,MI_IDX,MK
187|T,MI_IDX
187|T,MK
187|MI_IDX,MK
187|T,MI_IDX,MK
188|T,MI_IDX
188|T,MK
188|MI_IDX,MK
188|T,MI_IDX,MK
189|T,MI_IDX
189|T,MK
189|MI_IDX,MK
189|T,MI_IDX,MK
190|T,MI_IDX
190|T,MK
190|MI_IDX,MK
190|T,MI_IDX,MK
191|T,MI_IDX
191|T,MK
191|MI_IDX,MK
191|T,MI_IDX,MK
192|T,MI_IDX
192|T,MK
192|MI_IDX,MK
192|T,MI_IDX,MK
193|T,MI_IDX
193|T,MK
193|MI_IDX,MK
193|T,MI_IDX,MK
194|T,MI_IDX
194|T,MK
194|MI_IDX,MK
194|T,MI_IDX,MK
195|T,MI_IDX
195|T,MK
195|MI_IDX,MK
195|T,MI_IDX,MK
196|T,MI_IDX
196|T,MK
196|MI_IDX,MK
196|T,MI_IDX,MK
197|T,MI_IDX
197|T,MK
197|MI_IDX,MK
197|T,MI_IDX,MK
198|T,MI_IDX
198|T,MK
198|MI_IDX,MK
198|T,MI_IDX,MK
199|T,MI_IDX
199|T,MK
199|MI_IDX,MK
199|T,MI_IDX,MK
200|T,MI_IDX
200|T,MK
200|MI_IDX,MK
200|T,MI_IDX,MK
201|T,MI_IDX
201|T,MK
201|MI_IDX,MK
201|T,MI_IDX,MK
202|T,MI_IDX
202|T,MK
202|MI_IDX,MK
202|T,MI_IDX,MK
203|T,MI_IDX
203|T,MK
203|MI_IDX,MK
203|T,MI_IDX,MK
204|T,MI_IDX
204|T,MK
204|MI_IDX,MK
204|T,MI_IDX,MK
205|T,MI_IDX
205|T,MK
205|MI_IDX,MK
205|T,MI_IDX,MK
206|T,MI_IDX
206|T,MK
206|MI_IDX,MK
206|T,MI_IDX,MK
207|T,MI_IDX
207|T,MK
207|MI_IDX,MK
207|T,MI_IDX,MK
208|T,MI_IDX
208|T,MK
208|MI_IDX,MK
208|T,MI_IDX,MK
209|T,MI_IDX
209|T,MK
209|MI_IDX,MK
209|T,MI_IDX,MK
210|T,MI_IDX
210|T,MK
210|MI_IDX,MK
210|T,MI_IDX,MK
211|T,MI_IDX
211|T,MK
211|MI_IDX,MK
211|T,MI_IDX,MK
212|T,MI_IDX
212|T,MK
212|MI_IDX,MK
212|T,MI_IDX,MK
213|T,MI_IDX
213|T,MK
213|MI_IDX,MK
213|T,MI_IDX,MK
214|T,MI_IDX
214|T,MK
214|MI_IDX,MK
214|T,MI_IDX,MK
215|T,MI_IDX
215|T,MK
215|MI_IDX,MK
215|T,MI_IDX,MK
216|T,MI_IDX
216|T,MK
216|MI_IDX,MK
216|T,MI_IDX,MK
217|T,MI_IDX
217|T,MK
217|MI_IDX,MK
217|T,MI_IDX,MK
218|T,MI_IDX
218|T,MK
218|MI_IDX,MK
218|T,MI_IDX,MK
219|T,MI_IDX
219|T,MK
219|MI_IDX,MK
219|T,MI_IDX,MK
220|T,MI
220|T,MC
220|MI,MC
220|T,MI,MC
221|T,MI
221|T,MC
221|MI,MC
221|T,MI,MC
222|T,MI
222|T,MC
222|MI,MC
222|T,MI,MC
223|T,MI
223|T,MC
223|MI,MC
223|T,MI,MC
224|T,MI
224|T,MC
224|MI,MC
224|T,MI,MC
225|T,MI
225|T,MC
225|MI,MC
225|T,MI,MC
226|T,MI
226|T,MC
226|MI,MC
226|T,MI,MC
227|T,MI
227|T,MC
227|MI,MC
227|T,MI,MC
228|T,MI
228|T,MC
228|MI,MC
228|T,MI,MC
229|T,MI
229|T,MC
229|MI,MC
229|T,MI,MC
230|T,MI
230|T,MC
230|MI,MC
230|T,MI,MC
231|T,MI
231|T,MC
231|MI,MC
231|T,MI,MC
232|T,MI
232|T,MC
232|MI,MC
232|T,MI,MC
233|T,MI
233|T,MC
233|MI,MC
233|T,MI,MC
234|T,MI
234|T,MC
234|MI,MC
234|T,MI,MC
235|T,MI
235|T,MC
235|MI,MC
235|T,MI,MC
236|T,MI
236|T,MC
236|MI,MC
236|T,MI,MC
237|T,MI
237|T,MC
237|MI,MC
237|T,MI,MC
238|T,MI
238|T,MC
238|MI,MC
238|T,MI,MC
239|T,MI
239|T,MC
239|MI,MC
239|T,MI,MC
240|T,MI
240|T,MC
240|MI,MC
240|T,MI,MC
241|T,MI
241|T,MC
241|MI,MC
241|T,MI,MC
242|T,MI
242|T,MC
242|MI,MC
242|T,MI,MC
243|T,MI
243|T,MC
243|MI,MC
243|T,MI,MC
244|T,MI
244|T,MC
244|MI,MC
244|T,MI,MC
245|T,MI
245|T,MC
245|MI,MC
245|T,MI,MC
246|T,MI
246|T,MC
246|MI,MC
246|T,MI,MC
247|T,MI
247|T,MC
247|MI,MC
247|T,MI,MC
248|T,MI
248|T,MC
248|MI,MC
248|T,MI,MC
249|T,MI
249|T,MC
249|MI,MC
249|T,MI,MC
250|T,MI
250|T,MC
250|MI,MC
250|T,MI,MC
251|T,MI
251|T,MC
251|MI,MC
251|T,MI,MC
252|T,MI
252|T,MC
252|MI,MC
252|T,MI,MC
253|T,MI
253|T,MC
253|MI,MC
253|T,MI,MC
254|T,MI
254|T,MC
254|MI,MC
254|T,MI,MC
255|T,MI
255|T,MC
255|MI,MC
255|T,MI,MC
256|T,MI
256|T,MC
256|MI,MC
256|T,MI,MC
257|T,MI
257|T,MC
257|MI,MC
257|T,MI,MC
258|T,MI
258|T,MC
258|MI,MC
258|T,MI,MC
259|T,MI
259|T,MC
259|MI,MC
259|T,MI,MC
260|T,MI
260|T,MC
260|MI,MC
260|T,MI,MC
261|T,MI
261|T,MC
261|MI,MC
261|T,MI,MC
262|T,MI
262|T,MC
262|MI,MC
262|T,MI,MC
263|T,MI
263|T,MC
263|MI,MC
263|T,MI,MC
264|T,MI
264|T,MC
264|MI,MC
264|T,MI,MC
265|T,MI
265|T,MC
265|MI,MC
265|T,MI,MC
266|T,MI
266|T,MC
266|MI,MC
266|T,MI,MC
267|T,MI
267|T,MC
267|MI,MC
267|T,MI,MC
268|T,MI
268|T,MC
268|MI,MC
268|T,MI,MC
269|T,MI
269|T,MC
269|MI,MC
269|T,MI,MC
270|T,MI
270|T,MC
270|MI,MC
270|T,MI,MC
271|T,MI
271|T,MC
271|MI,MC
271|T,MI,MC
272|T,MI
272|T,MC
272|MI,MC
272|T,MI,MC
273|T,MI
273|T,MC
273|MI,MC
273|T,MI,MC
274|T,MI
274|T,MC
274|MI,MC
274|T,MI,MC
275|T,MK
275|T,CI
275|MK,CI
275|T,MK,CI
276|T,MK
276|T,CI
276|MK,CI
276|T,MK,CI
277|T,MK
277|T,CI
277|MK,CI
277|T,MK,CI
278|T,MK
278|T,CI
278|MK,CI
278|T,MK,CI
279|T,MK
279|T,CI
279|MK,CI
279|T,MK,CI
280|T,MK
280|T,CI
280|MK,CI
280|T,MK,CI
281|T,MK
281|T,CI
281|MK,CI
281|T,MK,CI
282|T,MK
282|T,CI
282|MK,CI
282|T,MK,CI
283|T,MK
283|T,CI
283|MK,CI
283|T,MK,CI
284|T,MK
284|T,CI
284|MK,CI
284|T,MK,CI
285|T,MK
285|T,CI
285|MK,CI
285|T,MK,CI
286|T,MK
286|T,CI
286|MK,CI
286|T,MK,CI
287|T,MK
287|T,CI
287|MK,CI
287|T,MK,CI
288|T,MK
288|T,CI
288|MK,CI
288|T,MK,CI
289|T,MK
289|T,CI
289|MK,CI
289|T,MK,CI
290|T,MK
290|T,CI
290|MK,CI
290|T,MK,CI
291|T,MK
291|T,CI
291|MK,CI
291|T,MK,CI
292|T,MK
292|T,CI
292|MK,CI
292|T,MK,CI
293|T,MK
293|T,CI
293|MK,CI
293|T,MK,CI
294|T,MK
294|T,CI
294|MK,CI
294|T,MK,CI
295|T,MK
295|T,CI
295|MK,CI
295|T,MK,CI
296|T,MK
296|T,CI
296|MK,CI
296|T,MK,CI
297|T,MK
297|T,CI
297|MK,CI
297|T,MK,CI
298|T,MK
298|T,CI
298|MK,CI
298|T,MK,CI
299|T,MK
299|T,CI
299|MK,CI
299|T,MK,CI
300|T,MK
300|T,CI
300|MK,CI
300|T,MK,CI
301|T,MK
301|T,CI
301|MK,CI
301|T,MK,CI
302|T,MK
302|T,CI
302|MK,CI
302|T,MK,CI
303|T,MK
303|T,CI
303|MK,CI
303|T,MK,CI
304|T,MK
304|T,CI
304|MK,CI
304|T,MK,CI
305|T,MK
305|T,CI
305|MK,CI
305|T,MK,CI
306|T,MK
306|T,CI
306|MK,CI
306|T,MK,CI
307|T,MK
307|T,CI
307|MK,CI
307|T,MK,CI
308|T,MK
308|T,CI
308|MK,CI
308|T,MK,CI
309|T,MK
309|T,CI
309|MK,CI
309|T,MK,CI
310|T,MK
310|T,CI
310|MK,CI
310|T,MK,CI
311|T,MK
311|T,CI
311|MK,CI
311|T,MK,CI
312|T,MK
312|T,CI
312|MK,CI
312|T,MK,CI
313|T,MK
313|T,CI
313|MK,CI
313|T,MK,CI
314|T,MK
314|T,CI
314|MK,CI
314|T,MK,CI
315|T,MK
315|T,CI
315|MK,CI
315|T,MK,CI
316|T,MK
316|T,CI
316|MK,CI
316|T,MK,CI
317|T,MK
317|T,CI
317|MK,CI
317|T,MK,CI
318|T,MK
318|T,CI
318|MK,CI
318|T,MK,CI
319|T,MK
319|T,CI
319|MK,CI
319|T,MK,CI
320|T,MK
320|T,CI
320|MK,CI
320|T,MK,CI
321|T,MK
321|T,CI
321|MK,CI
321|T,MK,CI
322|T,MK
322|T,CI
322|MK,CI
322|T,MK,CI
323|T,MK
323|T,CI
323|MK,CI
323|T,MK,CI
324|T,MK
324|T,CI
324|MK,CI
324|T,MK,CI
325|T,MK
325|T,CI
325|MK,CI
325|T,MK,CI
326|T,MK
326|T,CI
326|MK,CI
326|T,MK,CI
327|T,MK
327|T,CI
327|MK,CI
327|T,MK,CI
328|T,MK
328|T,CI
328|MK,CI
328|T,MK,CI
329|T,MK
329|T,CI
329|MK,CI
329|T,MK,CI
330|T,CI
331|T,CI
332|T,CI
333|T,CI
334|T,CI
335|T,CI
336|T,CI
337|T,CI
338|T,CI
339|T,CI
340|T,CI
341|T,CI
342|T,CI
343|T,CI
344|T,CI
345|T,CI
346|T,CI
347|T,CI
348|T,CI
349|T,CI
350|T,CI
351|T,CI
352|T,CI
353|T,CI
354|T,CI
355|T,CI
356|T,CI
357|T,CI
358|T,CI
359|T,CI
360|T,CI
361|T,CI
362|T,CI
363|T,CI
364|T,CI
365|T,CI
366|T,CI
367|T,CI
368|T,CI
369|T,CI
370|T,CI
371|T,CI
372|T,CI
373|T,CI
374|T,CI
375|T,CI
376|T,CI
377|T,CI
378|T,CI
379|T,CI
380|T,CI
381|T,CI
382|T,CI
383|T,CI
384|T,CI
385|T,CI
385|T,MC
385|CI,MC
385|T,CI,MC
386|T,CI
386|T,MC
386|CI,MC
386|T,CI,MC
387|T,CI
387|T,MC
387|CI,MC
387|T,CI,MC
388|T,CI
388|T,MC
388|CI,MC
388|T,CI,MC
389|T,CI
389|T,MC
389|CI,MC
389|T,CI,MC
390|T,CI
390|T,MC
390|CI,MC
390|T,CI,MC
391|T,CI
391|T,MC
391|CI,MC
391|T,CI,MC
392|T,CI
392|T,MC
392|CI,MC
392|T,CI,MC
393|T,CI
393|T,MC
393|CI,MC
393|T,CI,MC
394|T,CI
394|T,MC
394|CI,MC
394|T,CI,MC
395|T,CI
395|T,MC
395|CI,MC
395|T,CI,MC
396|T,CI
396|T,MC
396|CI,MC
396|T,CI,MC
397|T,CI
397|T,MC
397|CI,MC
397|T,CI,MC
398|T,CI
398|T,MC
398|CI,MC
398|T,CI,MC
399|T,CI
399|T,MC
399|CI,MC
399|T,CI,MC
400|T,CI
400|T,MC
400|CI,MC
400|T,CI,MC
401|T,CI
401|T,MC
401|CI,MC
401|T,CI,MC
402|T,CI
402|T,MC
402|CI,MC
402|T,CI,MC
403|T,CI
403|T,MC
403|CI,MC
403|T,CI,MC
404|T,CI
404|T,MC
404|CI,MC
404|T,CI,MC
405|T,CI
405|T,MC
405|CI,MC
405|T,CI,MC
406|T,CI
406|T,MC
406|CI,MC
406|T,CI,MC
407|T,CI
407|T,MC
407|CI,MC
407|T,CI,MC
408|T,CI
408|T,MC
408|CI,MC
408|T,CI,MC
409|T,CI
409|T,MC
409|CI,MC
409|T,CI,MC
410|T,CI
410|T,MC
410|CI,MC
410|T,CI,MC
411|T,CI
411|T,MC
411|CI,MC
411|T,CI,MC
412|T,CI
412|T,MC
412|CI,MC
412|T,CI,MC
413|T,CI
413|T,MC
413|CI,MC
413|T,CI,MC
414|T,CI
414|T,MC
414|CI,MC
414|T,CI,MC
415|T,CI
415|T,MC
415|CI,MC
415|T,CI,MC
416|T,CI
416|T,MC
416|CI,MC
416|T,CI,MC
417|T,CI
417|T,MC
417|CI,MC
417|T,CI,MC
418|T,CI
418|T,MC
418|CI,MC
418|T,CI,MC
419|T,CI
419|T,MC
419|CI,MC
419|T,CI,MC
420|T,CI
420|T,MC
420|CI,MC
420|T,CI,MC
421|T,CI
421|T,MC
421|CI,MC
421|T,CI,MC
422|T,CI
422|T,MC
422|CI,MC
422|T,CI,MC
423|T,CI
423|T,MC
423|CI,MC
423|T,CI,MC
424|T,CI
424|T,MC
424|CI,MC
424|T,CI,MC
425|T,CI
425|T,MC
425|CI,MC
425|T,CI,MC
426|T,CI
426|T,MC
426|CI,MC
426|T,CI,MC
427|T,CI
427|T,MC
427|CI,MC
427|T,CI,MC
428|T,CI
428|T,MC
428|CI,MC
428|T,CI,MC
429|T,CI
429|T,MC
429|CI,MC
429|T,CI,MC
430|T,CI
430|T,MC
430|CI,MC
430|T,CI,MC
431|T,CI
431|T,MC
431|CI,MC
431|T,CI,MC
432|T,CI
432|T,MC
432|CI,MC
432|T,CI,MC
433|T,CI
433|T,MC
433|CI,MC
433|T,CI,MC
434|T,CI
434|T,MC
434|CI,MC
434|T,CI,MC
435|T,CI
435|T,MC
435|CI,MC
435|T,CI,MC
436|T,CI
436|T,MC
436|CI,MC
436|T,CI,MC
437|T,CI
437|T,MC
437|CI,MC
437|T,CI,MC
438|T,CI
438|T,MC
438|CI,MC
438|T,CI,MC
439|T,CI
